codigo_ibge,municipio,percentual_sem_internet,renda_mediana_per_capita
3517802,Guaraçaí - SP,16.42,1212.0
3517901,Guaraci - SP,10.06,1153.0
3518008,Guarani d'Oeste - SP,23.27,1066.67
3518107,Guarantã - SP,8.43,1014.29
3518206,Guararapes - SP,13.09,1200.0
3518305,Guararema - SP,13.35,1137.33
3518404,Guaratinguetá - SP,10.08,1212.0
3518503,Guareí - SP,19.04,1141.33
3518602,Guariba - SP,13.07,1040.2
3518701,Guarujá - SP,10.33,1000.33
3518800,Guarulhos - SP,8.98,1133.33
3518859,Guatapará - SP,12.78,1112.5
3518909,Guzolândia - SP,16.19,1000.0
3519006,Herculândia - SP,19.24,1000.0
3519055,Holambra - SP,7.52,1633.33
3519071,Hortolândia - SP,6.79,1233.33
3519105,Iacanga - SP,13.26,1100.33
3519204,Iacri - SP,13.67,1058.4
3519253,Iaras - SP,12.68,1000.0
3519303,Ibaté - SP,12.33,1000.0
3519402,Ibirá - SP,18.85,1306.0
3519501,Ibirarema - SP,14.96,1131.0
3519600,Ibitinga - SP,10.9,1200.0
3519709,Ibiúna - SP,15.29,1000.0
3519808,Icém - SP,10.35,1200.0
3519907,Iepê - SP,19.21,1133.33
3520004,Igaraçu do Tietê - SP,12.19,1133.33
3520103,Igarapava - SP,11.25,1200.0
3520202,Igaratá - SP,15.81,1033.33
3520301,Iguape - SP,18.45,1000.0
3520400,Ilhabela - SP,4.48,1350.0
3520426,Ilha Comprida - SP,12.78,1000.0
3520442,Ilha Solteira - SP,6.62,1480.0
3520509,Indaiatuba - SP,6.01,1666.67
3520608,Indiana - SP,10.63,1246.0
3520707,Indiaporã - SP,16.7,1200.0
3520806,Inúbia Paulista - SP,9.95,1212.0
3520905,Ipaussu - SP,13.1,1100.0
3521002,Iperó - SP,10.01,1000.8
3521101,Ipeúna - SP,9.45,1303.0
3521150,Ipiguá - SP,9.69,1106.0
3521200,Iporanga - SP,19.27,742.4
3521309,Ipuã - SP,11.5,1178.0
3521408,Iracemápolis - SP,5.1,1450.0
3521507,Irapuã - SP,13.43,1200.0
3521606,Irapuru - SP,17.29,1125.0
3521705,Itaberá - SP,16.4,948.0
3521804,Itaí - SP,15.56,1033.33
3521903,Itajobi - SP,15.64,1212.0
3522000,Itaju - SP,14.38,1122.5
3522109,Itanhaém - SP,11.07,950.0
3522158,Itaoca - SP,26.47,706.0
3522208,Itapecerica da Serra - SP,9.57,935.0
3522307,Itapetininga - SP,13.21,1200.0
3522406,Itapeva - SP,14.43,1000.0
3522505,Itapevi - SP,14.15,875.0
3522604,Itapira - SP,10.63,1340.0
3522653,Itapirapuã Paulista - SP,30.85,830.0
3522703,Itápolis - SP,12.72,1300.0
3522802,Itaporanga - SP,23.58,980.8
3522901,Itapuí - SP,9.81,1200.0
3523008,Itapura - SP,12.97,1000.0
3523107,Itaquaquecetuba - SP,10.03,900.0
3523206,Itararé - SP,17.09,970.67
3523305,Itariri - SP,21.92,750.0
3523404,Itatiba - SP,6.78,1550.0
3523503,Itatinga - SP,12.18,1100.0
3523602,Itirapina - SP,9.15,1200.0
3523701,Itirapuã - SP,17.84,1037.33
3523800,Itobi - SP,18.4,1200.0
3523909,Itu - SP,8.8,1300.0
3524006,Itupeva - SP,7.31,1400.0
3524105,Ituverava - SP,12.98,1233.33
3524204,Jaborandi - SP,13.08,1237.33
3524303,Jaboticabal - SP,10.59,1333.33
3524402,Jacareí - SP,9.16,1233.33
3524501,Jaci - SP,11.97,1200.0
3524600,Jacupiranga - SP,16.71,900.0
3524709,Jaguariúna - SP,7.4,1433.33
3524808,Jales - SP,10.32,1500.0
3524907,Jambeiro - SP,21.19,1178.0
3525003,Jandira - SP,7.45,1175.0
3525102,Jardinópolis - SP,10.6,1200.0
3525201,Jarinu - SP,10.08,1031.0
3525300,Jaú - SP,10.52,1300.0
3525409,Jeriquara - SP,14.19,1186.67
3525508,Joanópolis - SP,18.86,1250.0
3525607,João Ramalho - SP,11.64,1000.0
3525706,José Bonifácio - SP,11.06,1302.4
3525805,Júlio Mesquita - SP,18.57,1025.0
3525854,Jumirim - SP,11.18,1140.0
3525904,Jundiaí - SP,6.74,1810.0
3526001,Junqueirópolis - SP,12.82,1237.33
3526100,Juquiá - SP,21.34,845.0
3526209,Juquitiba - SP,19.74,800.0
3526308,Lagoinha - SP,30.14,1100.0
3526407,Laranjal Paulista - SP,14.89,1200.0
3526506,Lavínia - SP,16.49,1212.0
3526605,Lavrinhas - SP,18.19,880.0
3526704,Leme - SP,12.2,1200.0
3526803,Lençóis Paulista - SP,9.46,1375.0
3526902,Limeira - SP,7.17,1333.33
3527009,Lindóia - SP,12.89,1250.0
3527108,Lins - SP,11.13,1333.33
3527207,Lorena - SP,11.61,1166.67
3527256,Lourdes - SP,11.92,1212.0
3527306,Louveira - SP,7.27,1400.0
3527405,Lucélia - SP,10.98,1226.0
3527504,Lucianópolis - SP,10.44,1212.0
3527603,Luís Antônio - SP,8.39,1066.67
3527702,Luiziânia - SP,20.92,1075.0
3527801,Lupércio - SP,16.85,866.67
3527900,Lutécia - SP,15.44,1212.0
3528007,Macatuba - SP,9.39,1244.8
3528106,Macaubal - SP,13.43,1212.0
3528205,Macedônia - SP,14.46,1200.0
3528304,Magda - SP,17.08,1212.0
3528403,Mairinque - SP,11.2,1240.0
3528502,Mairiporã - SP,8.97,1200.0
3528601,Manduri - SP,13.14,1212.0
3528700,Marabá Paulista - SP,18.97,885.0
3528809,Maracaí - SP,14.45,1200.0
3528858,Marapoama - SP,10.1,1250.0
3528908,Mariápolis - SP,17.2,1200.0
3529005,Marília - SP,9.47,1375.0
3529104,Marinópolis - SP,11.85,1200.0
3529203,Martinópolis - SP,17.1,1133.33
3529302,Matão - SP,9.03,1307.67
3529401,Mauá - SP,8.95,1200.0
3529500,Mendonça - SP,12.1,1366.67
3529609,Meridiano - SP,12.46,1212.0
3529658,Mesópolis - SP,32.8,1066.67
3529708,Miguelópolis - SP,20.66,1066.67
3529807,Mineiros do Tietê - SP,16.58,1066.67
3529906,Miracatu - SP,20.16,813.0
3530003,Mira Estrela - SP,12.15,1212.0
3530102,Mirandópolis - SP,15.13,1212.0
3530201,Mirante do Paranapanema - SP,21.21,900.0
3530300,Mirassol - SP,9.07,1433.33
3530409,Mirassolândia - SP,17.97,1066.67
3530508,Mococa - SP,14.1,1212.0
3530607,Mogi das Cruzes - SP,10.37,1200.0
3530706,Mogi Guaçu - SP,8.49,1300.0
3530805,Mogi Mirim - SP,10.04,1375.0
3530904,Mombuca - SP,16.64,1000.0
3531001,Monções - SP,12.27,1100.0
3531100,Mongaguá - SP,12.22,1000.0
3531209,Monte Alegre do Sul - SP,17.36,1380.0
3531308,Monte Alto - SP,11.42,1466.67
3531407,Monte Aprazível - SP,11.02,1290.0
3531506,Monte Azul Paulista - SP,10.87,1250.0
3531605,Monte Castelo - SP,18.98,1200.0
3531704,Monteiro Lobato - SP,15.82,1031.43
3531803,Monte Mor - SP,8.8,1062.75
3531902,Morro Agudo - SP,12.53,1120.0
3532009,Morungaba - SP,14.37,1250.0
3532058,Motuca - SP,15.65,1212.0
3532108,Murutinga do Sul - SP,14.78,1212.0
3532157,Nantes - SP,8.28,1000.0
3532207,Narandiba - SP,11.29,1150.0
3532306,Natividade da Serra - SP,38.94,828.57
3532405,Nazaré Paulista - SP,21.7,1066.67
3532504,Neves Paulista - SP,18.61,1350.0
3532603,Nhandeara - SP,15.36,1212.0
3532702,Nipoã - SP,12.49,1150.0
3532801,Nova Aliança - SP,13.72,1266.67
3532827,Nova Campina - SP,21.61,775.0
3532843,Nova Canaã Paulista - SP,17.68,1212.0
3532868,Nova Castilho - SP,10.8,1250.0
3532900,Nova Europa - SP,14.22,1002.6
3533007,Nova Granada - SP,13.39,1212.0
3533106,Nova Guataporanga - SP,26.79,1166.67
3533205,Nova Independência - SP,9.04,1133.33
3533254,Novais - SP,15.88,1000.0
3533304,Nova Luzitânia - SP,15.32,1033.33
3533403,Nova Odessa - SP,6.52,1500.0
3533502,Novo Horizonte - SP,15.09,1212.0
3533601,Nuporanga - SP,13.36,1333.33
3533700,Ocauçu - SP,15.22,1050.0
3533809,Óleo - SP,16.96,1200.0
3533908,Olímpia - SP,9.74,1250.0
3534005,Onda Verde - SP,11.68,1200.0
3534104,Oriente - SP,15.35,1230.0
3534203,Orindiúva - SP,7.88,1212.0
3534302,Orlândia - SP,8.71,1266.67
3534401,Osasco - SP,7.62,1250.25
3534500,Oscar Bressane - SP,16.46,1212.0
3534609,Osvaldo Cruz - SP,14.12,1212.0
3534708,Ourinhos - SP,11.87,1250.0
3534757,Ouroeste - SP,15.11,1212.0
3534807,Ouro Verde - SP,14.82,950.0
3534906,Pacaembu - SP,16.01,1212.0
3535002,Palestina - SP,12.76,1212.0
3535101,Palmares Paulista - SP,14.81,1103.0
3535200,Palmeira d'Oeste - SP,15.61,1212.0
3535309,Palmital - SP,12.1,1200.0
3535408,Panorama - SP,13.35,1066.67
3535507,Paraguaçu Paulista - SP,11.95,1166.67
3535606,Paraibuna - SP,19.57,1033.33
3535705,Paraíso - SP,12.79,1333.33
3535804,Paranapanema - SP,14.24,1100.0
3535903,Paranapuã - SP,16.63,1200.0
3536000,Parapuã - SP,19.92,1200.0
3536109,Pardinho - SP,9.38,1230.0
3536208,Pariquera-Açu - SP,16.15,1013.33
3536257,Parisi - SP,16.79,1212.0
3536307,Patrocínio Paulista - SP,15.17,1100.0
3536406,Paulicéia - SP,9.69,955.0
3536505,Paulínia - SP,5.3,1750.0
3536570,Paulistânia - SP,21.15,1075.0
3536604,Paulo de Faria - SP,18.15,1100.0
3536703,Pederneiras - SP,10.01,1200.0
3536802,Pedra Bela - SP,14.3,1200.0
3536901,Pedranópolis - SP,20.34,1250.0
3537008,Pedregulho - SP,14.17,1164.8
3537107,Pedreira - SP,11.69,1366.67
3537156,Pedrinhas Paulista - SP,11.92,1350.0
3537206,Pedro de Toledo - SP,23.29,875.0
3537305,Penápolis - SP,10.92,1250.0
3537404,Pereira Barreto - SP,12.34,1200.0
3537503,Pereiras - SP,14.8,1166.67
3537602,Peruíbe - SP,12.2,950.0
3537701,Piacatu - SP,12.64,1212.0
3537800,Piedade - SP,17.96,1190.67
3537909,Pilar do Sul - SP,10.82,1200.0
3538006,Pindamonhangaba - SP,9.74,1125.0
3538105,Pindorama - SP,13.3,1300.0
3538204,Pinhalzinho - SP,18.52,1150.0
3538303,Piquerobi - SP,20.87,1137.33
3538501,Piquete - SP,14.82,1005.0
3538600,Piracaia - SP,19.86,1243.5
3538709,Piracicaba - SP,8.3,1450.0
3538808,Piraju - SP,14.82,1212.0
3538907,Pirajuí - SP,13.3,1200.0
3539004,Pirangi - SP,14.48,1306.0
3539103,Pirapora do Bom Jesus - SP,10.89,975.0
3539202,Pirapozinho - SP,12.32,1250.0
3539301,Pirassununga - SP,8.48,1356.0
3539400,Piratininga - SP,9.57,1457.33
3539509,Pitangueiras - SP,9.93,1102.4
3539608,Planalto - SP,17.74,1166.67
3539707,Platina - SP,17.46,1070.67
3539806,Poá - SP,9.58,1150.0
3539905,Poloni - SP,20.2,1212.0
3540002,Pompéia - SP,8.37,1482.0
3540101,Pongaí - SP,19.09,1212.0
3540200,Pontal - SP,13.77,1100.0
3540259,Pontalinda - SP,14.65,1103.0
3540309,Pontes Gestal - SP,25.18,1206.0
3540408,Populina - SP,19.14,1078.0
3540507,Porangaba - SP,22.15,1025.0
3540606,Porto Feliz - SP,9.2,1212.0
3540705,Porto Ferreira - SP,9.34,1300.0
3540754,Potim - SP,13.8,866.67
3540804,Potirendaba - SP,13.96,1275.0
3540853,Pracinha - SP,28.28,1100.0
3540903,Pradópolis - SP,12.78,1200.0
3541000,Praia Grande - SP,7.49,1200.0
3541059,Pratânia - SP,15.03,1166.67
3541109,Presidente Alves - SP,15.78,1200.0
3541208,Presidente Bernardes - SP,16.15,1240.0
3541307,Presidente Epitácio - SP,11.96,1056.0
3541406,Presidente Prudente - SP,9.08,1365.0
3541505,Presidente Venceslau - SP,9.21,1356.0
3541604,Promissão - SP,10.89,1150.0
3541653,Quadra - SP,12.8,1166.67
3541703,Quatá - SP,13.83,1050.0
3541802,Queiroz - SP,18.45,1120.67
3541901,Queluz - SP,13.02,875.0
3542008,Quintana - SP,14.76,1212.0
3542107,Rafard - SP,11.99,1225.0
3542206,Rancharia - SP,13.61,1100.0
3542305,Redenção da Serra - SP,33.75,800.0
3542404,Regente Feijó - SP,11.79,1212.0
3542503,Reginópolis - SP,14.75,1300.0
3542602,Registro - SP,14.91,1066.67
3542701,Restinga - SP,12.16,1000.5
3542800,Ribeira - SP,25.24,804.0
3542909,Ribeirão Bonito - SP,15.26,1116.67
3543006,Ribeirão Branco - SP,29.37,793.5
3543105,Ribeirão Corrente - SP,15.46,1008.0
3543204,Ribeirão do Sul - SP,14.17,1120.0
3543238,Ribeirão dos Índios - SP,33.21,1150.0
3543253,Ribeirão Grande - SP,20.95,962.4
3543303,Ribeirão Pires - SP,7.55,1220.0
3543402,Ribeirão Preto - SP,8.18,1500.0
3543501,Riversul - SP,24.47,808.0
3543600,Rifaina - SP,10.67,1233.33
3543709,Rincão - SP,13.7,1166.67
3543808,Rinópolis - SP,18.63,1080.0
3543907,Rio Claro - SP,8.6,1466.67
3544004,Rio das Pedras - SP,9.83,1250.0
3544103,Rio Grande da Serra - SP,11.69,1000.0
3544202,Riolândia - SP,15.08,898.25
3544251,Rosana - SP,10.81,1200.0
3544301,Roseira - SP,15.27,1028.75
3544400,Rubiácea - SP,10.8,1000.0
3544509,Rubinéia - SP,14.92,1212.0
3544608,Sabino - SP,18.28,1200.0
3544707,Sagres - SP,22.31,1041.33
3544806,Sales - SP,14.31,1200.0
3544905,Sales Oliveira - SP,10.7,1333.33
3545001,Salesópolis - SP,21.46,1000.0
3545100,Salmourão - SP,21.8,1010.0
3545159,Saltinho - SP,14.96,1450.0
3545209,Salto - SP,7.88,1400.0
3545308,Salto de Pirapora - SP,9.86,1200.0
3545407,Salto Grande - SP,17.6,1016.67
3545506,Sandovalina - SP,15.5,1000.0
3545605,Santa Adélia - SP,11.87,1184.8
3545704,Santa Albertina - SP,15.14,1200.0
3545803,Santa Bárbara d'Oeste - SP,8.42,1500.0
3546009,Santa Branca - SP,17.13,1093.33
3546108,Santa Clara d'Oeste - SP,13.59,1206.0
3546207,Santa Cruz da Conceição - SP,10.6,1325.0
3546256,Santa Cruz da Esperança - SP,16.54,1067.2
3546306,Santa Cruz das Palmeiras - SP,12.65,1212.0
3546405,Santa Cruz do Rio Pardo - SP,10.56,1333.33
3546504,Santa Ernestina - SP,11.98,1212.0
3546603,Santa Fé do Sul - SP,10.01,1404.0
3546702,Santa Gertrudes - SP,8.37,1266.67
3546801,Santa Isabel - SP,14.35,1066.67
3546900,Santa Lúcia - SP,15.35,1175.0
3547007,Santa Maria da Serra - SP,14.06,1200.0
3547106,Santa Mercedes - SP,18.04,1103.0
3547205,Santana da Ponte Pensa - SP,21.89,1212.0
3547304,Santana de Parnaíba - SP,6.44,1500.0
3547403,Santa Rita d'Oeste - SP,16.99,1200.0
3547502,Santa Rita do Passa Quatro - SP,14.9,1300.0
3547601,Santa Rosa de Viterbo - SP,12.89,1200.0
3547650,Santa Salete - SP,16.43,1333.33
3547700,Santo Anastácio - SP,16.78,1200.0
3547809,Santo André - SP,6.73,1625.0
3547908,Santo Antônio da Alegria - SP,15.98,1150.0
3548005,Santo Antônio de Posse - SP,10.74,1200.0
3548054,Santo Antônio do Aracanguá - SP,15.31,1213.33
3548104,Santo Antônio do Jardim - SP,14.91,1212.0
3548203,Santo Antônio do Pinhal - SP,13.16,1212.0
3548302,Santo Expedito - SP,16.0,1114.8
3548401,Santópolis do Aguapeí - SP,13.67,1156.0
3548500,Santos - SP,6.36,2000.0
3548609,São Bento do Sapucaí - SP,13.73,1166.67
3548708,São Bernardo do Campo - SP,6.71,1500.0
3548807,São Caetano do Sul - SP,5.71,2500.0
3548906,São Carlos - SP,8.36,1475.0
3549003,São Francisco - SP,19.35,1212.0
3549102,São João da Boa Vista - SP,9.26,1350.0
3549201,São João das Duas Pontes - SP,16.11,1212.0
3549250,São João de Iracema - SP,11.81,1182.4
3549300,São João do Pau d'Alho - SP,15.8,1212.0
3549409,São Joaquim da Barra - SP,9.9,1233.33
3549508,São José da Bela Vista - SP,20.15,1000.0
3549607,São José do Barreiro - SP,24.62,799.8
3549706,São José do Rio Pardo - SP,12.62,1200.0
3549805,São José do Rio Preto - SP,8.62,1500.0
3549904,São José dos Campos - SP,6.42,1333.33
3549953,São Lourenço da Serra - SP,17.78,1000.0
3550001,São Luiz do Paraitinga - SP,23.49,1085.0
3550100,São Manuel - SP,11.44,1175.0
3550209,São Miguel Arcanjo - SP,22.29,1000.0
3550308,São Paulo - SP,8.19,1340.0
3550407,São Pedro - SP,11.42,1350.0
3550506,São Pedro do Turvo - SP,16.15,1106.0
3550605,São Roque - SP,10.81,1313.5
3550704,São Sebastião - SP,8.04,1133.33
3550803,São Sebastião da Grama - SP,20.22,1200.0
3550902,São Simão - SP,11.87,1212.0
3551009,São Vicente - SP,10.2,1073.33
3551108,Sarapuí - SP,17.64,1142.4
3551207,Sarutaiá - SP,21.81,980.0
3551306,Sebastianópolis do Sul - SP,16.17,1300.0
3551405,Serra Azul - SP,11.02,1033.33
3551504,Serrana - SP,8.55,1075.0
3551603,Serra Negra - SP,10.01,1337.0
3551702,Sertãozinho - SP,8.75,1333.33
3551801,Sete Barras - SP,24.66,800.0
3551900,Severínia - SP,7.65,1150.0
3552007,Silveiras - SP,27.31,802.8
3552106,Socorro - SP,13.25,1325.0
3552205,Sorocaba - SP,7.03,1433.33
3552304,Sud Mennucci - SP,13.98,1100.0
3552403,Sumaré - SP,8.33,1200.0
3552502,Suzano - SP,8.92,1000.0
3552551,Suzanápolis - SP,13.05,1212.0
3552601,Tabapuã - SP,15.72,1250.0
3552700,Tabatinga - SP,14.02,1200.0
3552809,Taboão da Serra - SP,8.17,1250.0
3552908,Taciba - SP,10.71,1133.33
3553005,Taguaí - SP,13.64,1093.0
3553104,Taiaçu - SP,14.38,1133.33
3553203,Taiúva - SP,16.71,1212.0
3553302,Tambaú - SP,12.09,1250.0
3553401,Tanabi - SP,14.23,1212.0
3553500,Tapiraí - SP,20.15,904.0
3553609,Tapiratiba - SP,13.13,1200.0
3553658,Taquaral - SP,12.54,1200.0
3553708,Taquaritinga - SP,12.77,1212.0
3553807,Taquarituba - SP,15.24,1102.0
3553856,Taquarivaí - SP,15.39,935.33
3553906,Tarabai - SP,14.99,1018.0
3553955,Tarumã - SP,10.4,1100.0
3554003,Tatuí - SP,9.54,1200.0
3554102,Taubaté - SP,9.37,1275.0
3554201,Tejupá - SP,30.2,870.67
3554300,Teodoro Sampaio - SP,12.41,1050.0
3554409,Terra Roxa - SP,13.46,1212.0
3554508,Tietê - SP,6.8,1400.0
3554607,Timburi - SP,22.36,972.0
3554656,Torre de Pedra - SP,18.8,1175.0
3554706,Torrinha - SP,17.56,1200.0
3554755,Trabiju - SP,11.71,1000.0
3554805,Tremembé - SP,9.45,1200.0
3554904,Três Fronteiras - SP,13.41,1212.0
3554953,Tuiuti - SP,18.72,1181.0
3555000,Tupã - SP,12.93,1250.8
3555109,Tupi Paulista - SP,13.38,1328.0
3555208,Turiúba - SP,17.33,1228.0
3555307,Turmalina - SP,18.93,1387.33
3555356,Ubarana - SP,13.63,1004.0
3555406,Ubatuba - SP,8.74,1125.0
3555505,Ubirajara - SP,15.98,1050.0
3555604,Uchoa - SP,13.84,1212.0
3555703,União Paulista - SP,10.77,1175.0
3555802,Urânia - SP,16.5,1212.0
3555901,Uru - SP,15.58,1106.25
3556008,Urupês - SP,13.66,1263.0
3556107,Valentim Gentil - SP,9.49,1212.0
3556206,Valinhos - SP,7.14,1975.0
3556305,Valparaíso - SP,12.57,1160.0
3556354,Vargem - SP,14.23,1200.0
3556404,Vargem Grande do Sul - SP,12.94,1066.67
3556453,Vargem Grande Paulista - SP,6.3,1242.4
3556503,Várzea Paulista - SP,8.82,1200.0
3556602,Vera Cruz - SP,16.68,1178.0
3556701,Vinhedo - SP,5.72,1856.0
3556800,Viradouro - SP,11.27,1178.0
3556909,Vista Alegre do Alto - SP,9.67,1200.0
3556958,Vitória Brasil - SP,15.3,1212.0
3557006,Votorantim - SP,7.77,1284.8
3557105,Votuporanga - SP,9.82,1276.67
3557154,Zacarias - SP,14.87,1200.0
3557204,Chavantes - SP,13.79,1100.0
3557303,Estiva Gerbi - SP,11.12,1225.0
4100103,Abatiá - PR,29.12,920.0
4100202,Adrianópolis - PR,20.06,808.0
4100301,Agudos do Sul - PR,11.94,1000.0
4100400,Almirante Tamandaré - PR,9.38,1066.67
4100459,Altamira do Paraná - PR,26.07,978.0
4100509,Altônia - PR,14.65,1204.0
4100608,Alto Paraná - PR,18.96,1133.33
4100707,Alto Piquiri - PR,13.67,904.0
4100806,Alvorada do Sul - PR,14.06,1200.0
4100905,Amaporã - PR,29.31,933.33
4101002,Ampére - PR,8.94,1250.0
4101051,Anahy - PR,21.59,1212.0
4101101,Andirá - PR,13.23,1212.0
4101150,Ângulo - PR,20.62,1103.0
4101200,Antonina - PR,19.03,900.0
4101309,Antônio Olinto - PR,27.77,903.0
4101408,Apucarana - PR,10.82,1311.0
4101507,Arapongas - PR,10.88,1333.33
4101606,Arapoti - PR,16.29,1070.67
4101655,Arapuã - PR,29.24,933.33
4101705,Araruna - PR,15.11,1212.0
4101804,Araucária - PR,9.22,1250.0
4101853,Ariranha do Ivaí - PR,23.6,1119.25
4101903,Assaí - PR,13.37,1040.0
4102000,Assis Chateaubriand - PR,12.16,1212.0
4102109,Astorga - PR,12.27,1212.0
4102208,Atalaia - PR,20.29,1237.33
4102307,Balsa Nova - PR,13.19,1300.0
4102406,Bandeirantes - PR,15.05,1066.67
4102505,Barbosa Ferraz - PR,26.27,1041.33
4102604,Barracão - PR,10.26,1100.0
4102703,Barra do Jacaré - PR,20.86,1206.0
4102752,Bela Vista da Caroba - PR,21.49,1212.0
4102802,Bela Vista do Paraíso - PR,14.63,1075.0
4102901,Bituruna - PR,14.89,1125.0
4103008,Boa Esperança - PR,10.04,1212.0
4103024,Boa Esperança do Iguaçu - PR,20.05,1212.0
4103040,Boa Ventura de São Roque - PR,23.37,1070.67
4103057,Boa Vista da Aparecida - PR,16.98,1072.0
4103107,Bocaiúva do Sul - PR,16.57,1050.0
4103156,Bom Jesus do Sul - PR,24.68,1212.0
4103206,Bom Sucesso - PR,16.24,1170.67
4103222,Bom Sucesso do Sul - PR,13.12,1237.33
4103305,Borrazópolis - PR,18.99,1187.5
4103354,Braganey - PR,16.93,1182.4
4103370,Brasilândia do Sul - PR,15.92,1202.0
4103404,Cafeara - PR,16.67,1200.0
4103453,Cafelândia - PR,6.9,1375.0
4103479,Cafezal do Sul - PR,24.61,1200.0
4103503,Califórnia - PR,19.01,1200.0
4103602,Cambará - PR,11.61,1123.75
4103701,Cambé - PR,8.89,1280.0
4103800,Cambira - PR,16.14,1212.0
4103909,Campina da Lagoa - PR,14.72,1200.0
4103958,Campina do Simão - PR,40.75,842.86
4104006,Campina Grande do Sul - PR,10.56,1212.0
4104055,Campo Bonito - PR,14.5,1141.33
4104105,Campo do Tenente - PR,13.61,904.0
4104204,Campo Largo - PR,11.41,1304.0
4104253,Campo Magro - PR,8.68,1166.67
4104303,Campo Mourão - PR,10.03,1400.0
4104402,Cândido de Abreu - PR,21.52,833.33
4104428,Candói - PR,25.0,1000.0
4104451,Cantagalo - PR,21.34,981.0
4104501,Capanema - PR,7.74,1275.0
4104600,Capitão Leônidas Marques - PR,11.81,1250.0
4104659,Carambeí - PR,12.74,1200.0
4104709,Carlópolis - PR,19.41,1100.0
4104808,Cascavel - PR,6.83,1500.0
4104907,Castro - PR,13.68,1110.0
4105003,Catanduvas - PR,15.79,1035.33
4105102,Centenário do Sul - PR,18.0,1053.0
4105201,Cerro Azul - PR,28.27,630.0
4105300,Céu Azul - PR,9.64,1306.67
4105409,Chopinzinho - PR,13.8,1250.0
4105508,Cianorte - PR,8.49,1366.67
4105607,Cidade Gaúcha - PR,12.55,1200.0
4105706,Clevelândia - PR,20.42,1070.67
4105805,Colombo - PR,8.72,1212.0
4105904,Colorado - PR,12.99,1332.33
4106001,Congonhinhas - PR,18.66,850.0
4106100,Conselheiro Mairinck - PR,19.31,1067.2
4106209,Contenda - PR,16.47,1000.0
4106308,Corbélia - PR,11.34,1251.25
4106407,Cornélio Procópio - PR,12.3,1366.67
4106456,Coronel Domingos Soares - PR,24.71,800.0
4106506,Coronel Vivida - PR,10.3,1356.0
4106555,Corumbataí do Sul - PR,22.93,1000.0
4106571,Cruzeiro do Iguaçu - PR,17.12,1224.0
4106605,Cruzeiro do Oeste - PR,15.6,1200.0
4106704,Cruzeiro do Sul - PR,17.17,1066.67
4106803,Cruz Machado - PR,29.4,950.0
4106852,Cruzmaltina - PR,25.84,1212.0
4106902,Curitiba - PR,5.82,1850.0
4107009,Curiúva - PR,21.79,925.0
4107108,Diamante do Norte - PR,10.24,1212.0
4107124,Diamante do Sul - PR,31.78,933.33
4107157,Diamante D'Oeste - PR,25.12,1200.0
4107207,Dois Vizinhos - PR,7.58,1500.0
4107256,Douradina - PR,13.49,1212.0
4107306,Doutor Camargo - PR,15.27,1262.0
4107405,Enéas Marques - PR,13.94,1308.0
4107504,Engenheiro Beltrão - PR,18.71,1212.0
4107520,Esperança Nova - PR,13.96,1212.0
4107538,Entre Rios do Oeste - PR,7.31,1660.0
4107546,Espigão Alto do Iguaçu - PR,25.3,1000.0
4107553,Farol - PR,26.72,1100.0
4107603,Faxinal - PR,16.66,1003.0
4107652,Fazenda Rio Grande - PR,7.52,1200.0
4107702,Fênix - PR,22.22,1128.0
4107736,Fernandes Pinheiro - PR,22.19,906.0
4107751,Figueira - PR,18.93,1050.0
4107801,Floraí - PR,17.17,1212.0
4107850,Flor da Serra do Sul - PR,18.19,1212.0
4107900,Floresta - PR,13.53,1200.0
4108007,Florestópolis - PR,14.06,1000.0
4108106,Flórida - PR,24.56,800.0
4108205,Formosa do Oeste - PR,12.87,1212.0
4108304,Foz do Iguaçu - PR,7.35,1250.0
4108320,Francisco Alves - PR,11.74,1164.8
4108403,Francisco Beltrão - PR,8.66,1566.67
4108452,Foz do Jordão - PR,16.34,1000.0
4108502,General Carneiro - PR,17.43,1000.0
