codigo_ibge,municipio,percentual_sem_internet
4209854,Lindóia do Sul - SC,11.05
4209904,Lontras - SC,7.88
4210001,Luiz Alves - SC,7.15
4210035,Luzerna - SC,7.69
4210050,Macieira - SC,13.89
4210100,Mafra - SC,11.32
4210209,Major Gercino - SC,11.45
4210308,Major Vieira - SC,23.29
4210407,Maracajá - SC,6.45
4210506,Maravilha - SC,10.32
4210555,Marema - SC,13.21
4210605,Massaranduba - SC,8.83
4210704,Matos Costa - SC,15.96
4210803,Meleiro - SC,10.56
4210852,Mirim Doce - SC,12.96
4210902,Modelo - SC,14.11
4211009,Mondaí - SC,13.56
4211058,Monte Carlo - SC,16.09
4211108,Monte Castelo - SC,16.08
4211207,Morro da Fumaça - SC,8.49
4211256,Morro Grande - SC,15.53
4211306,Navegantes - SC,4.8
4211405,Nova Erechim - SC,10.09
4211454,Nova Itaberaba - SC,16.21
4211504,Nova Trento - SC,10.01
4211603,Nova Veneza - SC,8.32
4211652,Novo Horizonte - SC,12.54
4211702,Orleans - SC,9.47
4211751,Otacílio Costa - SC,8.59
4211801,Ouro - SC,10.31
4211850,Ouro Verde - SC,7.62
4211876,Paial - SC,24.86
4211892,Painel - SC,18.07
4211900,Palhoça - SC,5.02
4212007,Palma Sola - SC,14.49
4212056,Palmeira - SC,24.82
4212106,Palmitos - SC,12.58
4212205,Papanduva - SC,16.93
4212239,Paraíso - SC,14.38
4212254,Passo de Torres - SC,3.1
4212270,Passos Maia - SC,21.96
4212304,Paulo Lopes - SC,13.2
4212403,Pedras Grandes - SC,16.39
4212502,Penha - SC,7.51
4212601,Peritiba - SC,11.42
4212650,Pescaria Brava - SC,14.66
4212700,Petrolândia - SC,13.92
4212809,Balneário Piçarras - SC,6.67
4212908,Pinhalzinho - SC,9.07
4213005,Pinheiro Preto - SC,8.09
4213104,Piratuba - SC,11.6
4213153,Planalto Alegre - SC,10.95
4213203,Pomerode - SC,5.94
4213302,Ponte Alta - SC,16.64
4213351,Ponte Alta do Norte - SC,17.53
4213401,Ponte Serrada - SC,15.89
4213500,Porto Belo - SC,6.77
4213609,Porto União - SC,11.26
4213708,Pouso Redondo - SC,7.05
4213807,Praia Grande - SC,14.33
4213906,Presidente Castello Branco - SC,7.59
4214003,Presidente Getúlio - SC,7.62
4214102,Presidente Nereu - SC,8.82
4214151,Princesa - SC,14.29
4214201,Quilombo - SC,9.26
4214300,Rancho Queimado - SC,8.88
4214409,Rio das Antas - SC,12.51
4214508,Rio do Campo - SC,8.63
4214607,Rio do Oeste - SC,5.91
4214706,Rio dos Cedros - SC,9.01
4214805,Rio do Sul - SC,5.35
4214904,Rio Fortuna - SC,5.73
4215000,Rio Negrinho - SC,12.98
4215059,Rio Rufino - SC,12.04
4215075,Riqueza - SC,17.46
4215109,Rodeio - SC,10.62
4215208,Romelândia - SC,18.81
4215307,Salete - SC,8.44
4215356,Saltinho - SC,19.71
4215406,Salto Veloso - SC,7.16
4215455,Sangão - SC,8.44
4215505,Santa Cecília - SC,12.74
4215554,Santa Helena - SC,16.67
4215604,Santa Rosa de Lima - SC,7.74
4215653,Santa Rosa do Sul - SC,7.04
4215679,Santa Terezinha - SC,9.1
4215687,Santa Terezinha do Progresso - SC,22.41
4215695,Santiago do Sul - SC,19.0
4215703,Santo Amaro da Imperatriz - SC,6.74
4215752,São Bernardino - SC,14.01
4215802,São Bento do Sul - SC,6.72
4215901,São Bonifácio - SC,7.54
4216008,São Carlos - SC,11.24
4216057,São Cristóvão do Sul - SC,22.17
4216107,São Domingos - SC,14.77
4216206,São Francisco do Sul - SC,6.86
4216255,São João do Oeste - SC,8.73
4216305,São João Batista - SC,8.26
4216354,São João do Itaperiú - SC,14.43
4216404,São João do Sul - SC,13.14
4216503,São Joaquim - SC,11.86
4216602,São José - SC,5.77
4216701,São José do Cedro - SC,8.13
4216800,São José do Cerrito - SC,18.96
4216909,São Lourenço do Oeste - SC,8.08
4217006,São Ludgero - SC,4.1
4217105,São Martinho - SC,10.43
4217154,São Miguel da Boa Vista - SC,25.68
4217204,São Miguel do Oeste - SC,5.32
4217253,São Pedro de Alcântara - SC,19.17
4217303,Saudades - SC,11.08
4217402,Schroeder - SC,4.98
4217501,Seara - SC,11.21
4217550,Serra Alta - SC,16.02
4217600,Siderópolis - SC,9.21
4217709,Sombrio - SC,7.18
4217758,Sul Brasil - SC,10.61
4217808,Taió - SC,7.0
4217907,Tangará - SC,11.82
4217956,Tigrinhos - SC,28.36
4218004,Tijucas - SC,5.75
4218103,Timbé do Sul - SC,14.39
4218202,Timbó - SC,5.65
4218251,Timbó Grande - SC,18.04
4218301,Três Barras - SC,12.38
4218350,Treviso - SC,11.66
4218400,Treze de Maio - SC,13.15
4218509,Treze Tílias - SC,8.42
4218608,Trombudo Central - SC,10.83
4218707,Tubarão - SC,7.11
4218756,Tunápolis - SC,9.97
4218806,Turvo - SC,10.49
4218855,União do Oeste - SC,14.52
4218905,Urubici - SC,10.7
4218954,Urupema - SC,16.74
4219002,Urussanga - SC,9.05
4219101,Vargeão - SC,14.94
4219150,Vargem - SC,16.75
4219176,Vargem Bonita - SC,11.35
4219200,Vidal Ramos - SC,9.34
4219309,Videira - SC,5.3
4219358,Vitor Meireles - SC,8.84
4219408,Witmarsum - SC,13.01
4219507,Xanxerê - SC,8.53
4219606,Xavantina - SC,19.3
4219705,Xaxim - SC,7.93
4219853,Zortéa - SC,11.35
4220000,Balneário Rincão - SC,7.55
4300034,Aceguá - RS,17.43
4300059,Água Santa - RS,12.66
4300109,Agudo - RS,15.01
4300208,Ajuricaba - RS,14.94
4300307,Alecrim - RS,24.48
4300406,Alegrete - RS,15.75
4300455,Alegria - RS,35.65
4300471,Almirante Tamandaré do Sul - RS,15.14
4300505,Alpestre - RS,22.89
4300554,Alto Alegre - RS,15.49
4300570,Alto Feliz - RS,19.51
4300604,Alvorada - RS,11.22
4300638,Amaral Ferrador - RS,26.59
4300646,Ametista do Sul - RS,17.73
4300661,André da Rocha - RS,16.7
4300703,Anta Gorda - RS,14.0
4300802,Antônio Prado - RS,9.52
4300851,Arambaré - RS,23.48
4300877,Araricá - RS,9.92
4300901,Aratiba - RS,14.6
4301008,Arroio do Meio - RS,9.0
4301057,Arroio do Sal - RS,9.22
4301073,Arroio do Padre - RS,20.0
4301107,Arroio dos Ratos - RS,18.08
4301206,Arroio do Tigre - RS,13.83
4301305,Arroio Grande - RS,18.99
4301404,Arvorezinha - RS,16.54
4301503,Augusto Pestana - RS,16.9
4301552,Áurea - RS,29.36
4301602,Bagé - RS,13.59
4301636,Balneário Pinhal - RS,18.92
4301651,Barão - RS,13.51
4301701,Barão de Cotegipe - RS,14.14
4301750,Barão do Triunfo - RS,38.91
4301800,Barracão - RS,18.69
4301859,Barra do Guarita - RS,16.2
4301875,Barra do Quaraí - RS,12.85
4301909,Barra do Ribeiro - RS,20.25
4301925,Barra do Rio Azul - RS,20.81
4301958,Barra Funda - RS,9.38
4302006,Barros Cassal - RS,40.73
4302055,Benjamin Constant do Sul - RS,30.9
4302105,Bento Gonçalves - RS,7.94
4302154,Boa Vista das Missões - RS,15.56
4302204,Boa Vista do Buricá - RS,11.47
4302220,Boa Vista do Cadeado - RS,14.74
4302238,Boa Vista do Incra - RS,8.33
4302253,Boa Vista do Sul - RS,19.96
4302303,Bom Jesus - RS,24.74
4302352,Bom Princípio - RS,9.09
4302378,Bom Progresso - RS,21.44
4302402,Bom Retiro do Sul - RS,11.74
4302451,Boqueirão do Leão - RS,23.75
4302501,Bossoroca - RS,29.83
4302584,Bozano - RS,17.95
4302600,Braga - RS,26.33
4302659,Brochier - RS,16.8
4302709,Butiá - RS,21.8
4302808,Caçapava do Sul - RS,23.04
4302907,Cacequi - RS,24.2
4303004,Cachoeira do Sul - RS,16.96
4303103,Cachoeirinha - RS,8.31
4303202,Cacique Doble - RS,24.26
4303301,Caibaté - RS,19.66
4303400,Caiçara - RS,23.06
4303509,Camaquã - RS,17.6
4303558,Camargo - RS,9.84
4303608,Cambará do Sul - RS,10.87
4303673,Campestre da Serra - RS,20.17
4303707,Campina das Missões - RS,11.6
4303806,Campinas do Sul - RS,16.77
4303905,Campo Bom - RS,8.02
4304002,Campo Novo - RS,21.75
4304101,Campos Borges - RS,24.25
4304200,Candelária - RS,16.41
4304309,Cândido Godói - RS,14.88
4304358,Candiota - RS,14.92
4304408,Canela - RS,6.75
4304507,Canguçu - RS,21.92
4304606,Canoas - RS,7.8
4304614,Canudos do Vale - RS,25.31
4304622,Capão Bonito do Sul - RS,26.63
4304630,Capão da Canoa - RS,8.93
4304655,Capão do Cipó - RS,12.6
4304663,Capão do Leão - RS,15.62
4304671,Capivari do Sul - RS,14.51
4304689,Capela de Santana - RS,17.45
4304697,Capitão - RS,15.28
4304705,Carazinho - RS,10.92
4304713,Caraá - RS,20.12
4304804,Carlos Barbosa - RS,8.63
4304853,Carlos Gomes - RS,30.8
4304903,Casca - RS,6.57
4304952,Caseiros - RS,21.31
4305009,Catuípe - RS,17.49
4305108,Caxias do Sul - RS,7.1
4305116,Centenário - RS,29.35
4305124,Cerrito - RS,22.89
4305132,Cerro Branco - RS,25.24
4305157,Cerro Grande - RS,15.52
4305173,Cerro Grande do Sul - RS,26.12
4305207,Cerro Largo - RS,11.5
4305306,Chapada - RS,16.02
4305355,Charqueadas - RS,12.93
4305371,Charrua - RS,25.03
4305405,Chiapetta - RS,16.47
4305439,Chuí - RS,10.91
4305447,Chuvisca - RS,26.42
4305454,Cidreira - RS,12.21
4305504,Ciríaco - RS,24.35
4305587,Colinas - RS,18.74
4305603,Colorado - RS,14.17
4305702,Condor - RS,15.29
4305801,Constantina - RS,21.81
4305835,Coqueiro Baixo - RS,24.3
4305850,Coqueiros do Sul - RS,20.96
4305871,Coronel Barros - RS,10.35
4305900,Coronel Bicaco - RS,23.19
4305934,Coronel Pilar - RS,18.58
4305959,Cotiporã - RS,8.84
4305975,Coxilha - RS,13.65
4306007,Crissiumal - RS,15.1
4306056,Cristal - RS,19.62
4306072,Cristal do Sul - RS,22.74
4306106,Cruz Alta - RS,13.0
4306130,Cruzaltense - RS,18.18
4306205,Cruzeiro do Sul - RS,16.06
4306304,David Canabarro - RS,13.45
4306320,Derrubadas - RS,21.6
4306353,Dezesseis de Novembro - RS,24.58
4306379,Dilermando de Aguiar - RS,35.4
4306403,Dois Irmãos - RS,6.99
4306429,Dois Irmãos das Missões - RS,20.93
4306452,Dois Lajeados - RS,11.46
4306502,Dom Feliciano - RS,31.38
4306551,Dom Pedro de Alcântara - RS,16.3
4306601,Dom Pedrito - RS,18.33
4306700,Dona Francisca - RS,14.08
4306734,Doutor Maurício Cardoso - RS,17.96
4306759,Doutor Ricardo - RS,17.75
4306767,Eldorado do Sul - RS,11.12
4306809,Encantado - RS,8.94
4306908,Encruzilhada do Sul - RS,26.51
4306924,Engenho Velho - RS,24.21
4306932,Entre-Ijuís - RS,18.84
4306957,Entre Rios do Sul - RS,28.24
4306973,Erebango - RS,21.27
4307005,Erechim - RS,8.22
4307054,Ernestina - RS,24.74
4307104,Herval - RS,30.58
4307203,Erval Grande - RS,26.38
4307302,Erval Seco - RS,34.87
4307401,Esmeralda - RS,26.52
4307450,Esperança do Sul - RS,22.57
4307500,Espumoso - RS,16.06
4307559,Estação - RS,14.64
4307609,Estância Velha - RS,8.71
4307708,Esteio - RS,9.83
4307807,Estrela - RS,9.35
4307815,Estrela Velha - RS,18.95
4307831,Eugênio de Castro - RS,19.06
4307864,Fagundes Varela - RS,15.06
4307906,Farroupilha - RS,8.23
4308003,Faxinal do Soturno - RS,15.45
4308052,Faxinalzinho - RS,25.3
4308078,Fazenda Vilanova - RS,15.63
4308102,Feliz - RS,9.85
4308201,Flores da Cunha - RS,8.06
4308250,Floriano Peixoto - RS,23.23
4308300,Fontoura Xavier - RS,25.53
4308409,Formigueiro - RS,31.73
4308433,Forquetinha - RS,25.65
4308458,Fortaleza dos Valos - RS,11.97
4308508,Frederico Westphalen - RS,10.22
4308607,Garibaldi - RS,8.09
4308656,Garruchos - RS,27.46
4308706,Gaurama - RS,16.87
4308805,General Câmara - RS,22.4
4308854,Gentil - RS,19.04
4308904,Getúlio Vargas - RS,10.66
4309001,Giruá - RS,20.1
4309050,Glorinha - RS,19.18
4309100,Gramado - RS,6.26
4309126,Gramado dos Loureiros - RS,25.59
4309159,Gramado Xavier - RS,24.98
4309209,Gravataí - RS,11.89
4309258,Guabiju - RS,20.43
4309308,Guaíba - RS,9.96
4309407,Guaporé - RS,9.29
4309506,Guarani das Missões - RS,18.63
4309555,Harmonia - RS,12.36
4309571,Herveiras - RS,28.48
4309605,Horizontina - RS,11.15
4309654,Hulha Negra - RS,18.4
4309704,Humaitá - RS,15.97
4309753,Ibarama - RS,24.1
4309803,Ibiaçá - RS,15.87
4309902,Ibiraiaras - RS,11.13
4309951,Ibirapuitã - RS,17.78
4310009,Ibirubá - RS,8.59
4310108,Igrejinha - RS,9.85
4310207,Ijuí - RS,11.51
4310306,Ilópolis - RS,13.78
4310330,Imbé - RS,9.32
4310363,Imigrante - RS,15.55
4310405,Independência - RS,18.62
4310413,Inhacorá - RS,24.94
4310439,Ipê - RS,17.37
4310462,Ipiranga do Sul - RS,8.74
4310504,Iraí - RS,20.47
4310538,Itaara - RS,12.67
4310553,Itacurubi - RS,30.49
4310579,Itapuca - RS,18.21
4310603,Itaqui - RS,13.33
4310652,Itati - RS,23.46
4310702,Itatiba do Sul - RS,25.68
4310751,Ivorá - RS,30.68
4310801,Ivoti - RS,5.77
4310850,Jaboticaba - RS,30.11
4310876,Jacuizinho - RS,28.83
4310900,Jacutinga - RS,19.06
4311007,Jaguarão - RS,16.93
4311106,Jaguari - RS,20.68
4311122,Jaquirana - RS,27.51
4311130,Jari - RS,18.2
4311155,Jóia - RS,15.35
4311205,Júlio de Castilhos - RS,20.11
4311239,Lagoa Bonita do Sul - RS,16.05
4311254,Lagoão - RS,44.16
4311270,Lagoa dos Três Cantos - RS,10.7
4311304,Lagoa Vermelha - RS,17.76
4311403,Lajeado - RS,7.91
4311429,Lajeado do Bugre - RS,29.98
4311502,Lavras do Sul - RS,28.43
4311601,Liberato Salzano - RS,24.84
4311627,Lindolfo Collor - RS,9.35
4311643,Linha Nova - RS,23.46
4311700,Machadinho - RS,18.66
4311718,Maçambará - RS,18.2
4311734,Mampituba - RS,16.06
4311759,Manoel Viana - RS,20.5
4311775,Maquiné - RS,20.1
4311791,Maratá - RS,17.59
4311809,Marau - RS,7.61
4311908,Marcelino Ramos - RS,18.92
4311981,Mariana Pimentel - RS,32.95
4312005,Mariano Moro - RS,15.72
4312054,Marques de Souza - RS,15.94
4312104,Mata - RS,27.11
4312138,Mato Castelhano - RS,22.07
4312153,Mato Leitão - RS,15.19
4312179,Mato Queimado - RS,17.96
4312203,Maximiliano de Almeida - RS,27.32
4312252,Minas do Leão - RS,19.19
4312302,Miraguaí - RS,26.78
4312351,Montauri - RS,7.66
4312377,Monte Alegre dos Campos - RS,34.59
4312385,Monte Belo do Sul - RS,11.01
4312401,Montenegro - RS,11.57
4312427,Mormaço - RS,23.44
4312443,Morrinhos do Sul - RS,11.57
4312450,Morro Redondo - RS,20.49
4312476,Morro Reuter - RS,10.47
4312500,Mostardas - RS,20.94
4312609,Muçum - RS,16.47
4312617,Muitos Capões - RS,18.23
4312625,Muliterno - RS,18.03
4312658,Não-Me-Toque - RS,8.98
4312674,Nicolau Vergueiro - RS,21.77
4312708,Nonoai - RS,22.71
4312757,Nova Alvorada - RS,7.34
4312807,Nova Araçá - RS,9.22
4312906,Nova Bassano - RS,11.03
4312955,Nova Boa Vista - RS,12.44
4313003,Nova Bréscia - RS,12.86
4313011,Nova Candelária - RS,8.71
4313037,Nova Esperança do Sul - RS,15.89
4313060,Nova Hartz - RS,10.18
4313086,Nova Pádua - RS,6.3
4313102,Nova Palma - RS,19.6
4313201,Nova Petrópolis - RS,11.38
4313300,Nova Prata - RS,6.54
4313334,Nova Ramada - RS,15.16
4313359,Nova Roma do Sul - RS,10.91
4313375,Nova Santa Rita - RS,11.9
4313391,Novo Cabrais - RS,17.15
4313409,Novo Hamburgo - RS,9.85
4313425,Novo Machado - RS,25.67
4313441,Novo Tiradentes - RS,22.83
4313466,Novo Xingu - RS,19.29
4313490,Novo Barreiro - RS,22.28
4313508,Osório - RS,10.21
4313607,Paim Filho - RS,17.54
4313656,Palmares do Sul - RS,17.0
4313706,Palmeira das Missões - RS,16.1
4313805,Palmitinho - RS,16.11
4313904,Panambi - RS,8.72
4313953,Pantano Grande - RS,23.19
4314001,Paraí - RS,10.59
4314027,Paraíso do Sul - RS,27.29
4314035,Pareci Novo - RS,12.83
4314050,Parobé - RS,12.08
4314068,Passa Sete - RS,22.49
4314076,Passo do Sobrado - RS,25.79
4314100,Passo Fundo - RS,9.69
4314134,Paulo Bento - RS,19.04
4314159,Paverama - RS,23.47
4314175,Pedras Altas - RS,19.75
4314209,Pedro Osório - RS,19.49
4314308,Pejuçara - RS,12.43
4314407,Pelotas - RS,11.17
4314423,Picada Café - RS,11.62
4314456,Pinhal - RS,19.54
4314464,Pinhal da Serra - RS,18.19
4314472,Pinhal Grande - RS,28.95
4314498,Pinheirinho do Vale - RS,14.02
4314506,Pinheiro Machado - RS,22.46
4314548,Pinto Bandeira - RS,8.81
4314555,Pirapó - RS,24.65
4314605,Piratini - RS,24.3
4314704,Planalto - RS,24.35
4314753,Poço das Antas - RS,11.76
4314779,Pontão - RS,15.97
4314787,Ponte Preta - RS,13.85
4314803,Portão - RS,12.54
4314902,Porto Alegre - RS,8.09
4315008,Porto Lucena - RS,21.86
4315057,Porto Mauá - RS,23.99
4315073,Porto Vera Cruz - RS,26.17
4315107,Porto Xavier - RS,13.76
4315131,Pouso Novo - RS,23.61
4315149,Presidente Lucena - RS,17.0
4315156,Progresso - RS,25.75
4315172,Protásio Alves - RS,10.51
4315206,Putinga - RS,19.03
4315305,Quaraí - RS,15.97
4315313,Quatro Irmãos - RS,17.5
4315321,Quevedos - RS,25.29
4315354,Quinze de Novembro - RS,9.75
4315404,Redentora - RS,40.36
4315453,Relvado - RS,18.99
4315503,Restinga Sêca - RS,15.75
4315552,Rio dos Índios - RS,28.02
4315602,Rio Grande - RS,10.92
4315701,Rio Pardo - RS,21.98
4315750,Riozinho - RS,17.63
4315800,Roca Sales - RS,13.71
4315909,Rodeio Bonito - RS,16.11
4315958,Rolador - RS,33.33
4316006,Rolante - RS,13.38
4316105,Ronda Alta - RS,17.27
4316204,Rondinha - RS,21.21
4316303,Roque Gonzales - RS,19.37
4316402,Rosário do Sul - RS,16.78
4316428,Sagrada Família - RS,19.22
4316436,Saldanha Marinho - RS,16.02
4316451,Salto do Jacuí - RS,13.66
4316477,Salvador das Missões - RS,9.65
4316501,Salvador do Sul - RS,9.1
4316600,Sananduva - RS,13.59
4316709,Santa Bárbara do Sul - RS,13.96
4316733,Santa Cecília do Sul - RS,20.26
4316758,Santa Clara do Sul - RS,11.55
4316808,Santa Cruz do Sul - RS,10.89
4316907,Santa Maria - RS,8.45
4316956,Santa Maria do Herval - RS,11.24
4316972,Santa Margarida do Sul - RS,28.74
4317004,Santana da Boa Vista - RS,40.56
4317103,Sant'Ana do Livramento - RS,15.83
4317202,Santa Rosa - RS,9.33
4317251,Santa Tereza - RS,18.21
4317301,Santa Vitória do Palmar - RS,16.47
4317400,Santiago - RS,16.29
4317509,Santo Ângelo - RS,12.66
4317558,Santo Antônio do Palma - RS,14.44
4317608,Santo Antônio da Patrulha - RS,20.77
4317707,Santo Antônio das Missões - RS,22.65
4317756,Santo Antônio do Planalto - RS,22.79
4317806,Santo Augusto - RS,16.94
4317905,Santo Cristo - RS,9.87
4317954,Santo Expedito do Sul - RS,16.81
4318002,São Borja - RS,18.46
4318051,São Domingos do Sul - RS,14.19
4318101,São Francisco de Assis - RS,24.38
4318200,São Francisco de Paula - RS,16.79
4318309,São Gabriel - RS,17.31
4318408,São Jerônimo - RS,20.4
4318424,São João da Urtiga - RS,17.65
4318432,São João do Polêsine - RS,12.3
4318440,São Jorge - RS,11.2
4318457,São José das Missões - RS,25.75
4318465,São José do Herval - RS,31.24
4318481,São José do Hortêncio - RS,17.31
4318499,São José do Inhacorá - RS,16.11
4318507,São José do Norte - RS,22.7
4318606,São José do Ouro - RS,13.04
4318614,São José do Sul - RS,21.17
4318622,São José dos Ausentes - RS,21.25
4318705,São Leopoldo - RS,8.19
4318804,São Lourenço do Sul - RS,13.34
4318903,São Luiz Gonzaga - RS,16.48
4319000,São Marcos - RS,10.8
4319109,São Martinho - RS,13.44
4319125,São Martinho da Serra - RS,29.12
4319158,São Miguel das Missões - RS,16.95
4319208,São Nicolau - RS,28.72
4319307,São Paulo das Missões - RS,14.6
4319356,São Pedro da Serra - RS,9.85
4319364,São Pedro das Missões - RS,26.64
4319372,São Pedro do Butiá - RS,13.34
4319406,São Pedro do Sul - RS,24.43
4319505,São Sebastião do Caí - RS,12.01
4319604,São Sepé - RS,18.58
4319703,São Valentim - RS,26.13
4319711,São Valentim do Sul - RS,13.34
4319737,São Valério do Sul - RS,47.7
4319752,São Vendelino - RS,22.42
4319802,São Vicente do Sul - RS,17.42
4319901,Sapiranga - RS,7.72
4320008,Sapucaia do Sul - RS,10.45
4320107,Sarandi - RS,8.48
4320206,Seberi - RS,18.18
4320230,Sede Nova - RS,21.65
4320263,Segredo - RS,21.46
4320305,Selbach - RS,12.73
4320321,Senador Salgado Filho - RS,29.89
4320354,Sentinela do Sul - RS,29.73
4320404,Serafina Corrêa - RS,7.6
4320453,Sério - RS,28.59
4320503,Sertão - RS,13.24
4320552,Sertão Santana - RS,25.21
4320578,Sete de Setembro - RS,37.03
4320602,Severiano de Almeida - RS,17.34
4320651,Silveira Martins - RS,11.66
4320677,Sinimbu - RS,29.01
4320701,Sobradinho - RS,12.83
4320800,Soledade - RS,17.65
4320859,Tabaí - RS,20.36
4320909,Tapejara - RS,9.47
4321006,Tapera - RS,12.37
4321105,Tapes - RS,20.16
4321204,Taquara - RS,14.22
4321303,Taquari - RS,15.99
4321329,Taquaruçu do Sul - RS,14.47
4321352,Tavares - RS,19.48
4321402,Tenente Portela - RS,15.48
4321436,Terra de Areia - RS,16.86
4321451,Teutônia - RS,8.47
4321469,Tio Hugo - RS,13.87
4321477,Tiradentes do Sul - RS,21.44
4321493,Toropi - RS,21.25
4321501,Torres - RS,6.97
4321600,Tramandaí - RS,9.71
4321626,Travesseiro - RS,13.22
4321634,Três Arroios - RS,22.67
4321667,Três Cachoeiras - RS,11.72
4321709,Três Coroas - RS,12.44
4321808,Três de Maio - RS,13.23
4321832,Três Forquilhas - RS,19.34
4321857,Três Palmeiras - RS,29.29
4321907,Três Passos - RS,12.27
4321956,Trindade do Sul - RS,17.98
4322004,Triunfo - RS,17.21
4322103,Tucunduva - RS,19.44
4322152,Tunas - RS,19.87
4322186,Tupanci do Sul - RS,15.86
4322202,Tupanciretã - RS,16.73
4322251,Tupandi - RS,11.83
4322301,Tuparendi - RS,17.15
4322327,Turuçu - RS,20.2
4322343,Ubiretama - RS,19.32
4322350,União da Serra - RS,9.63
4322376,Unistalda - RS,21.16
4322400,Uruguaiana - RS,12.63
4322509,Vacaria - RS,10.84
4322525,Vale Verde - RS,26.58
4322533,Vale do Sol - RS,21.12
4322541,Vale Real - RS,5.17
4322558,Vanini - RS,10.03
4322608,Venâncio Aires - RS,16.61
4322707,Vera Cruz - RS,15.07
4322806,Veranópolis - RS,12.03
4322855,Vespasiano Corrêa - RS,18.13
4322905,Viadutos - RS,23.05
4323002,Viamão - RS,12.35
4323101,Vicente Dutra - RS,25.78
4323200,Victor Graeff - RS,8.06
4323309,Vila Flores - RS,6.95
4323358,Vila Lângaro - RS,16.67
4323408,Vila Maria - RS,9.9
4323457,Vila Nova do Sul - RS,44.18
4323507,Vista Alegre - RS,17.44
4323606,Vista Alegre do Prata - RS,18.95
4323705,Vista Gaúcha - RS,12.55
4323754,Vitória das Missões - RS,24.11
4323770,Westfália - RS,15.53
4323804,Xangri-lá - RS,6.75
5000203,Água Clara - MS,7.28
5000252,Alcinópolis - MS,18.63
5000609,Amambai - MS,23.91
5000708,Anastácio - MS,16.99
5000807,Anaurilândia - MS,18.35
5000856,Angélica - MS,11.04
5000906,Antônio João - MS,29.08
5001003,Aparecida do Taboado - MS,11.51
5001102,Aquidauana - MS,18.82
5001243,Aral Moreira - MS,18.54
5001508,Bandeirantes - MS,19.21
5001904,Bataguassu - MS,9.4
5002001,Batayporã - MS,15.59
5002100,Bela Vista - MS,15.08
5002159,Bodoquena - MS,19.96
5002209,Bonito - MS,9.87
5002308,Brasilândia - MS,9.46
5002407,Caarapó - MS,17.77
5002605,Camapuã - MS,23.27
5002704,Campo Grande - MS,8.16
5002803,Caracol - MS,12.29
5002902,Cassilândia - MS,14.27
5002951,Chapadão do Sul - MS,6.59
5003108,Corguinho - MS,26.14
5003157,Coronel Sapucaia - MS,33.24
5003207,Corumbá - MS,18.35
5003256,Costa Rica - MS,9.54
5003306,Coxim - MS,12.27
5003454,Deodápolis - MS,15.83
5003488,Dois Irmãos do Buriti - MS,18.16
5003504,Douradina - MS,21.55
5003702,Dourados - MS,8.94
5003751,Eldorado - MS,13.46
5003801,Fátima do Sul - MS,14.29
5003900,Figueirão - MS,16.16
5004007,Glória de Dourados - MS,15.63
5004106,Guia Lopes da Laguna - MS,16.97
5004304,Iguatemi - MS,13.0
5004403,Inocência - MS,9.65
5004502,Itaporã - MS,26.36
5004601,Itaquiraí - MS,11.35
5004700,Ivinhema - MS,12.63
5004809,Japorã - MS,39.9
5004908,Jaraguari - MS,22.23
5005004,Jardim - MS,13.47
5005103,Jateí - MS,9.49
5005152,Juti - MS,17.32
5005202,Ladário - MS,15.12
5005251,Laguna Carapã - MS,18.57
5005400,Maracaju - MS,6.58
5005608,Miranda - MS,21.71
5005681,Mundo Novo - MS,12.61
5005707,Naviraí - MS,8.61
5005806,Nioaque - MS,12.62
5006002,Nova Alvorada do Sul - MS,13.44
5006200,Nova Andradina - MS,11.22
5006259,Novo Horizonte do Sul - MS,20.27
5006275,Paraíso das Águas - MS,6.81
5006309,Paranaíba - MS,13.95
5006358,Paranhos - MS,41.21
5006408,Pedro Gomes - MS,24.94
5006606,Ponta Porã - MS,10.5
5006903,Porto Murtinho - MS,16.44
5007109,Ribas do Rio Pardo - MS,6.78
5007208,Rio Brilhante - MS,10.03
5007307,Rio Negro - MS,21.23
5007406,Rio Verde de Mato Grosso - MS,14.73
5007505,Rochedo - MS,21.15
5007554,Santa Rita do Pardo - MS,15.81
5007695,São Gabriel do Oeste - MS,9.7
5007703,Sete Quedas - MS,13.82
5007802,Selvíria - MS,13.36
5007901,Sidrolândia - MS,9.83
5007935,Sonora - MS,9.68
5007950,Tacuru - MS,27.12
5007976,Taquarussu - MS,16.92
5008008,Terenos - MS,19.77
5008305,Três Lagoas - MS,8.5
5008404,Vicentina - MS,23.4
5100102,Acorizal - MT,26.83
5100201,Água Boa - MT,6.4
5100250,Alta Floresta - MT,9.97
5100300,Alto Araguaia - MT,14.63
5100359,Alto Boa Vista - MT,22.83
5100409,Alto Garças - MT,13.0
5100508,Alto Paraguai - MT,22.27
5100607,Alto Taquari - MT,8.06
5100805,Apiacás - MT,13.81
5101001,Araguaiana - MT,9.06
5101209,Araguainha - MT,33.41
5101258,Araputanga - MT,14.62
5101308,Arenápolis - MT,19.17
5101407,Aripuanã - MT,9.81
5101605,Barão de Melgaço - MT,21.75
5101704,Barra do Bugres - MT,16.1
5101803,Barra do Garças - MT,12.55
5101852,Bom Jesus do Araguaia - MT,12.9
5101902,Brasnorte - MT,13.6
5102504,Cáceres - MT,15.43
5102603,Campinápolis - MT,32.65
